area,creation_date,created_as_free_user,active_date,renew_count,last_successfully_transaction,has_billed,charge_id,last_renew_attempt,user_plan,billing_count,cancelled_date,survival_days,churned
87,2015-10-10,1,2015-10-10,0,2015-10-30,1,"3,793",2015-10-30,1,0,2015-10-30,20,1
87,2015-10-09,1,2015-10-09,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
91,2015-10-04,1,2015-10-04,1,2015-10-19,1,"3,793",2015-10-19,1,0,,,0
85,2015-09-26,1,2015-09-26,3,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
83,2015-05-29,1,2015-05-29,3,2015-08-21,1,"3,793",2015-10-31,1,4,,,0
21,2015-10-07,1,2015-10-07,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
34,2015-10-01,1,2015-10-01,0,2015-10-02,1,"3,793",2015-10-19,1,4,2015-10-19,18,1
91,2015-09-28,1,2015-09-28,1,2015-11-03,1,"3,793",2015-11-03,1,0,,,0
94,2015-06-20,0,2015-06-20,2,2015-08-21,1,"3,793",2015-10-31,1,4,,,0
21,2015-09-30,1,2015-09-30,1,2015-11-06,1,"3,793",2015-11-06,1,0,,,0
21,2015-10-14,0,2015-10-14,0,2015-10-14,1,"3,793",2015-10-14,2,1,2015-10-20,6,1
38,2015-10-15,1,2015-10-15,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
81,2015-10-07,1,2015-10-07,0,,0,"3,793",2015-10-07,1,1,2015-10-07,0,1
41,2015-10-04,1,2015-10-04,5,2015-11-06,1,"3,793",2015-11-06,1,0,,,0
99,2015-10-07,1,2015-10-07,0,,0,"3,793",2015-10-31,1,4,2015-10-31,24,1
21,2015-10-09,0,2015-10-09,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
85,2015-10-07,1,2015-10-07,0,2015-10-08,1,"3,793",2015-10-08,1,0,2015-10-14,7,1
81,2015-10-15,0,2015-10-15,3,2015-11-05,1,"3,793",2015-11-05,1,0,,,0
65,2015-10-07,1,2015-10-07,0,,0,"3,793",2015-10-31,1,4,2015-10-31,24,1
21,2015-10-06,0,2015-10-06,2,2015-11-06,1,"3,793",2015-11-06,1,0,,,0
41,2015-09-30,1,2015-09-30,0,2015-10-09,1,"3,793",2015-10-09,1,0,2015-10-13,13,1
11,2015-10-09,1,2015-10-09,1,2015-11-06,1,"3,793",2015-11-06,1,0,,,0
84,2015-07-15,0,2015-07-15,7,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
19,2015-10-09,0,2015-10-09,4,2015-11-06,1,"3,793",2015-11-06,1,0,,,0
35,2015-07-03,1,2015-07-03,9,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
83,2015-10-13,1,2015-10-13,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
85,2015-10-01,1,2015-10-01,0,2015-10-08,1,"3,793",2015-10-08,1,0,2015-10-09,8,1
38,2015-10-14,1,2015-10-14,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
81,2015-07-05,1,2015-07-05,3,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
47,2015-10-09,1,2015-10-09,1,2015-11-06,1,"3,793",2015-11-06,1,0,,,0
85,2015-10-12,1,2015-10-12,0,,0,"3,793",2015-10-17,1,2,2015-10-17,5,1
11,2015-09-29,1,2015-09-29,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
91,2015-07-15,1,2015-07-15,3,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
16,2015-10-02,1,2015-10-02,4,2015-11-05,1,"3,793",2015-11-05,1,0,,,0
98,2015-10-06,1,2015-10-06,0,,0,"3,793",2015-10-06,1,2,2015-10-06,0,1
83,2015-10-08,1,2015-10-08,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
49,2015-10-01,1,2015-10-01,0,,0,"3,793",2015-11-01,1,4,2015-11-01,31,1
99,2015-10-15,1,2015-10-15,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
41,2015-10-06,0,2015-10-06,0,2015-10-06,1,"3,793",2015-10-06,1,1,2015-10-07,1,1
45,2015-10-13,1,2015-10-13,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
21,2015-10-03,0,2015-10-03,0,2015-11-01,1,"3,793",2015-11-01,2,0,2015-11-01,29,1
88,2015-10-01,1,2015-10-01,2,2015-11-06,1,"3,793",2015-11-06,1,0,,,0
91,2015-10-06,1,2015-10-06,0,,0,"3,793",2015-10-07,1,3,2015-10-07,1,1
88,2015-10-02,0,2015-10-02,5,2015-11-06,1,"3,793",2015-11-06,1,0,,,0
92,2015-07-02,1,2015-07-02,18,2015-11-02,1,"3,793",2015-11-02,1,0,,,0
45,2015-10-04,1,2015-10-04,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
11,2015-10-09,1,2015-10-09,0,2015-10-14,1,"3,793",2015-10-14,1,0,2015-10-15,6,1
11,2015-10-09,1,2015-10-09,3,2015-11-04,1,"3,793",2015-11-04,1,0,,,0
44,2015-06-30,0,2015-06-30,18,2015-11-03,1,"3,793",2015-11-03,1,0,,,0
11,2015-10-12,1,2015-10-12,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
92,2014-09-12,0,2014-09-12,276,2015-11-03,1,"3,795",2015-11-07,1,1,,,0
11,2015-10-13,1,2015-10-13,0,,0,"3,793",2015-10-13,1,2,2015-10-13,0,1
87,2015-09-26,1,2015-09-26,0,,0,"3,793",2015-11-07,1,1,,,0
49,2015-09-27,1,2015-09-27,0,,0,"3,793",2015-10-14,1,4,2015-10-14,17,1
87,2015-10-02,1,2015-10-02,0,,0,"3,793",2015-11-07,1,1,,,0
93,2015-10-07,1,2015-10-07,0,,0,"3,793",2015-10-07,1,1,2015-10-07,0,1
11,2015-09-28,1,2015-09-28,0,,0,"3,793",2015-11-07,1,1,,,0
33,2015-09-27,1,2015-09-27,0,,0,"3,793",2015-11-04,1,4,,,0
83,2015-10-05,1,2015-10-05,0,,0,"3,793",2015-11-07,1,1,,,0
81,2015-10-10,1,2015-10-10,0,2015-10-11,1,"3,793",2015-10-11,1,0,2015-10-12,2,1
64,2015-10-04,1,2015-10-04,1,2015-10-05,1,"3,793",2015-11-07,1,1,,,0
87,2015-10-11,1,2015-10-11,0,,0,"3,793",2015-11-04,1,4,2015-11-04,24,1
83,2015-10-02,1,2015-10-02,0,,0,"3,793",2015-11-07,1,1,,,0
19,2015-10-01,1,2015-10-07,0,,0,"3,793",2015-10-17,1,2,2015-10-17,10,1
98,2015-10-09,1,2015-10-09,0,,0,"3,793",2015-11-07,1,1,,,0
48,2015-10-13,1,2015-10-13,0,,0,"3,793",2015-11-04,1,4,2015-11-04,22,1
81,2014-09-29,1,2014-09-29,59,2015-10-06,1,"3,795",2015-11-07,1,1,,,0
69,2015-07-02,1,2015-07-02,0,2015-08-13,1,"3,793",2015-10-13,1,2,2015-10-13,103,1
11,2015-10-09,1,2015-10-09,0,,0,"3,793",2015-11-07,1,1,,,0
45,2015-06-06,0,2015-06-06,13,2015-11-05,1,"3,793",2015-11-05,1,0,,,0
35,2014-08-21,0,2014-08-21,27,2015-11-02,1,"3,795",2015-11-07,1,1,,,0
11,2015-10-10,1,2015-10-10,0,,0,"3,793",2015-10-10,1,1,2015-10-10,0,1
31,2015-10-10,1,2015-10-10,2,2015-10-27,1,"3,793",2015-11-07,1,1,,,0
81,2015-10-11,1,2015-10-11,0,2015-10-16,1,"3,793",2015-10-16,1,0,2015-10-20,9,1
34,2015-10-14,1,2015-10-14,0,,0,"3,793",2015-11-07,1,1,,,0
92,2015-07-05,0,2015-07-05,14,2015-11-05,1,"3,793",2015-11-05,1,0,,,0
77,2015-10-04,1,2015-10-04,0,,0,"3,793",2015-11-07,1,1,,,0
73,2015-10-07,0,2015-10-07,0,2015-10-07,1,"3,793",2015-10-07,1,1,2015-10-08,1,1
21,2015-10-06,1,2015-10-06,0,,0,"3,793",2015-11-07,1,1,,,0
19,2015-09-28,1,2015-10-06,0,,0,"3,793",2015-10-17,1,2,2015-10-17,11,1
18,2015-10-07,1,2015-10-07,0,,0,"3,793",2015-11-07,1,1,,,0
82,2015-10-07,0,2015-10-07,0,2015-10-07,1,"3,793",2015-10-07,1,1,2015-10-09,2,1
91,2015-10-01,0,2015-10-01,1,2015-10-27,1,"3,793",2015-11-07,1,1,,,0
22,2015-10-10,1,2015-10-10,0,2015-10-17,1,"3,793",2015-10-17,1,0,2015-10-18,8,1
81,2015-10-08,1,2015-10-08,0,,0,"3,793",2015-11-07,1,1,,,0
87,2015-09-29,1,2015-09-29,0,,0,"3,793",2015-10-09,1,4,2015-10-09,10,1
85,2015-10-04,1,2015-10-04,0,,0,"3,793",2015-11-07,1,1,,,0
35,2015-10-06,1,2015-10-06,0,2015-10-08,1,"3,793",2015-10-08,1,0,2015-10-08,2,1
88,2015-10-07,1,2015-10-07,0,,0,"3,793",2015-11-07,1,1,,,0
62,2015-10-04,0,2015-10-04,0,2015-10-11,1,"3,793",2015-10-11,1,0,2015-10-12,8,1
88,2015-10-08,1,2015-10-08,0,,0,"3,793",2015-11-07,1,1,,,0
94,2015-07-31,0,2015-07-31,0,2015-08-07,1,"3,793",2015-10-07,1,1,2015-10-07,68,1
75,2015-10-04,1,2015-10-04,0,,0,"3,793",2015-11-07,1,1,,,0
87,2015-09-25,1,2015-10-05,0,,0,"3,793",2015-10-05,1,1,2015-10-05,0,1
53,2015-10-01,1,2015-10-01,0,,0,"3,793",2015-11-07,1,1,,,0
21,2015-10-11,1,2015-10-11,0,,0,"3,793",2015-10-12,1,3,2015-10-12,1,1
13,2015-10-07,1,2015-10-07,0,,0,"3,793",2015-11-07,1,1,,,0
31,2015-09-28,0,2015-09-28,0,2015-09-28,1,"3,793",2015-09-28,1,1,2015-10-05,7,1
11,2015-10-02,1,2015-10-02,3,2015-10-25,1,"3,793",2015-11-07,1,1,,,0
21,2015-10-13,0,2015-10-13,0,2015-10-13,1,"3,793",2015-10-13,1,1,2015-10-15,2,1
75,2015-09-25,1,2015-09-25,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-10-01,0,2015-10-01,0,2015-10-08,1,"3,793",2015-10-08,2,0,2015-10-13,12,1
11,2015-10-11,1,2015-10-11,0,,0,"3,793",2015-11-07,1,1,,,0
33,2015-10-08,1,2015-10-08,0,,0,"3,793",2015-10-08,1,1,2015-10-08,0,1
19,2014-08-20,0,2014-08-20,235,2015-10-25,1,"3,795",2015-11-07,1,1,,,0
91,2015-10-11,1,2015-10-11,0,,0,"3,793",2015-10-11,1,1,2015-10-11,0,1
88,2015-10-11,1,2015-10-11,1,2015-10-26,1,"3,793",2015-11-07,1,1,,,0
11,2015-10-02,0,2015-10-02,0,2015-10-09,1,"3,793",2015-10-09,1,0,2015-10-09,7,1
11,2015-09-28,1,2015-09-28,0,,0,"3,793",2015-11-07,1,1,,,0
67,2015-10-01,0,2015-10-01,0,2015-10-08,1,"3,793",2015-10-08,1,0,2015-10-08,7,1
19,2015-10-11,1,2015-10-11,0,,0,"3,793",2015-11-07,1,1,,,0
45,2015-09-28,1,2015-09-28,0,,0,"3,793",2015-10-08,1,3,2015-10-08,10,1
11,2015-10-11,1,2015-10-11,0,,0,"3,793",2015-11-07,1,1,,,0
19,2015-09-28,1,2015-10-07,0,,0,"3,793",2015-10-17,1,2,2015-10-17,10,1
21,2015-10-15,0,2015-10-15,2,2015-10-29,1,"3,793",2015-11-07,1,1,,,0
13,2015-10-10,1,2015-10-10,0,,0,"3,793",2015-10-10,1,1,2015-10-10,0,1
11,2015-10-03,1,2015-10-03,1,2015-10-27,1,"3,793",2015-11-07,1,1,,,0
21,2015-10-06,0,2015-10-06,0,2015-10-06,1,"3,793",2015-10-06,1,1,2015-10-06,0,1
87,2015-10-14,1,2015-10-14,0,,0,"3,793",2015-11-07,1,1,,,0
91,2015-10-05,1,2015-10-05,0,2015-10-12,1,"3,793",2015-10-12,1,0,2015-10-12,7,1
83,2015-10-07,1,2015-10-07,0,,0,"3,793",2015-11-07,1,1,,,0
48,2014-08-08,0,2014-08-08,449,2015-11-06,1,"3,795",2015-11-06,1,0,,,0
87,2015-10-08,1,2015-10-08,0,,0,"3,793",2015-11-07,1,1,,,0
75,2014-08-02,0,2014-08-02,376,2015-11-06,1,"3,795",2015-11-06,1,0,,,0
51,2015-10-10,1,2015-10-10,0,,0,"3,793",2015-11-07,1,1,,,0
84,2014-09-10,0,2014-09-10,406,2015-11-06,1,"3,795",2015-11-06,1,0,,,0
84,2015-10-06,1,2015-10-06,0,,0,"3,793",2015-11-07,1,1,,,0
21,2015-10-02,0,2015-10-02,1,2015-10-09,1,"3,793",2015-11-06,2,4,,,0
45,2015-10-02,1,2015-10-02,0,,0,"3,793",2015-11-07,1,1,,,0
31,2015-10-07,0,2015-10-07,2,2015-10-21,1,"3,793",2015-11-06,2,4,,,0
24,2015-10-11,1,2015-10-11,0,,0,"3,793",2015-11-07,1,1,,,0
42,2015-09-30,0,2015-09-30,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
91,2015-10-12,1,2015-10-12,0,,0,"3,793",2015-11-07,1,1,,,0
47,2015-10-03,1,2015-10-03,4,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
87,2015-10-07,1,2015-10-07,0,,0,"3,793",2015-11-07,1,1,,,0
82,2015-10-03,0,2015-10-03,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
21,2015-10-02,1,2015-10-02,0,,0,"3,793",2015-11-07,1,1,,,0
82,2015-10-06,0,2015-10-06,4,2015-11-03,1,"3,793",2015-11-03,1,0,,,0
11,2015-10-02,1,2015-10-02,0,,0,"3,793",2015-11-07,1,1,,,0
71,2015-10-07,1,2015-10-07,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
85,2015-10-03,1,2015-10-03,4,2015-10-30,1,"3,793",2015-11-07,1,1,,,0
42,2015-10-08,1,2015-10-08,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
11,2015-10-07,1,2015-10-07,0,,0,"3,793",2015-11-07,1,1,,,0
21,2015-09-28,0,2015-09-28,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
99,2015-10-09,1,2015-10-09,0,,0,"3,793",2015-11-07,1,1,,,0
47,2015-10-08,1,2015-10-08,3,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
85,2015-10-04,1,2015-10-04,2,2015-10-23,1,"3,793",2015-11-07,1,1,,,0
82,2015-10-06,1,2015-10-06,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
83,2015-10-15,1,2015-10-15,0,,0,"3,793",2015-11-07,1,1,,,0
64,2015-09-30,1,2015-09-30,3,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
21,2015-10-03,1,2015-10-03,0,,0,"3,793",2015-11-07,1,1,,,0
91,2015-06-21,1,2015-06-21,5,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
81,2015-09-29,1,2015-09-29,1,2015-10-14,1,"3,793",2015-11-07,1,1,,,0
31,2015-10-11,1,2015-10-11,3,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
45,2015-09-25,1,2015-09-25,0,,0,"3,793",2015-11-07,1,1,,,0
91,2015-09-24,1,2015-09-24,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
98,2015-10-04,1,2015-10-04,1,2015-10-12,1,"3,793",2015-11-07,1,1,,,0
48,2015-09-25,0,2015-09-25,6,2015-11-06,1,"3,793",2015-11-06,1,0,,,0
88,2015-09-27,1,2015-09-27,0,,0,"3,793",2015-11-07,1,1,,,0
85,2015-10-03,0,2015-10-03,3,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
91,2015-09-28,1,2015-09-28,0,,0,"3,793",2015-11-07,1,1,,,0
84,2015-10-03,1,2015-10-03,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
83,2015-10-05,1,2015-10-05,0,,0,"3,793",2015-11-07,1,1,,,0
87,2015-10-05,1,2015-10-05,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
81,2015-09-26,1,2015-09-26,1,2015-10-21,1,"3,793",2015-11-07,1,1,,,0
11,2015-10-01,1,2015-10-01,3,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
11,2014-08-08,0,2014-08-08,105,2015-10-21,1,"3,795",2015-11-07,1,1,,,0
38,2015-10-04,1,2015-10-04,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
75,2015-10-06,1,2015-10-06,0,,0,"3,793",2015-11-07,1,1,,,0
88,2015-10-14,0,2015-10-14,3,2015-11-04,1,"3,793",2015-11-04,1,0,,,0
43,2014-08-15,0,2014-08-15,159,2015-11-02,1,"3,795",2015-11-07,1,1,,,0
21,2015-10-11,1,2015-10-11,4,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
83,2015-09-30,1,2015-09-30,1,2015-10-20,1,"3,793",2015-11-07,1,1,,,0
84,2015-10-02,1,2015-10-02,2,2015-11-02,1,"3,793",2015-11-02,1,0,,,0
21,2015-10-05,1,2015-10-05,4,2015-10-28,1,"3,793",2015-11-07,1,1,,,0
87,2015-10-11,1,2015-10-11,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
67,2014-09-04,0,2014-09-04,233,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
41,2015-10-10,1,2015-10-10,4,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
81,2015-10-05,1,2015-10-05,0,,0,"3,793",2015-11-07,1,1,,,0
21,2015-10-11,1,2015-10-11,1,2015-11-06,1,"3,793",2015-11-06,1,0,,,0
84,2015-10-01,1,2015-10-01,0,,0,"3,793",2015-11-07,1,1,,,0
82,2015-10-14,0,2015-10-14,2,2015-11-04,1,"3,793",2015-11-04,1,0,,,0
83,2015-10-07,1,2015-10-07,0,,0,"3,793",2015-11-07,1,1,,,0
21,2015-10-13,1,2015-10-13,3,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
88,2015-09-24,1,2015-09-24,0,,0,"3,793",2015-11-07,1,1,,,0
87,2015-09-26,0,2015-09-26,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
41,2015-10-02,1,2015-10-02,0,,0,"3,793",2015-11-07,1,1,,,0
42,2015-10-08,1,2015-10-08,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
84,2015-09-26,1,2015-09-26,4,2015-11-07,1,"3,793",2015-11-07,1,0,,,0
98,2015-10-02,1,2015-10-02,0,,0,"3,793",2015-10-12,1,1,2015-10-12,10,1
87,2015-10-08,1,2015-10-08,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
21,2015-10-08,1,2015-10-08,0,,0,"3,793",2015-10-18,1,2,2015-10-18,10,1
45,2015-09-30,1,2015-09-30,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
17,2015-10-08,1,2015-10-08,0,,0,"3,793",2015-11-04,1,1,2015-11-04,27,1
42,2015-10-11,1,2015-10-11,4,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
93,2015-10-11,1,2015-10-11,0,,0,"3,793",2015-10-11,0,1,2015-10-11,0,1
91,2015-10-06,1,2015-10-06,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
48,2015-10-14,0,2015-10-14,0,2015-10-14,1,"3,793",2015-10-14,1,1,2015-10-15,1,1
11,2015-10-01,0,2015-10-01,5,2015-11-06,1,"3,793",2015-11-06,1,0,,,0
83,2015-10-06,0,2015-10-06,0,2015-10-06,1,"3,793",2015-10-06,1,1,2015-10-06,0,1
83,2015-10-08,0,2015-10-08,4,2015-11-05,1,"3,793",2015-11-05,2,0,,,0
81,2015-10-12,1,2015-10-12,0,2015-11-01,1,"3,793",2015-11-01,1,0,2015-11-04,23,1
41,2015-10-02,1,2015-10-02,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
41,2015-09-27,0,2015-09-27,0,2015-10-04,1,"3,793",2015-10-04,1,0,2015-10-05,8,1
11,2015-10-06,1,2015-10-06,1,2015-11-03,1,"3,793",2015-11-03,1,0,,,0
19,2015-09-26,1,2015-09-26,0,,0,"3,793",2015-11-04,1,4,2015-11-04,39,1
89,2015-10-13,1,2015-10-13,2,2015-11-05,1,"3,793",2015-11-05,1,0,,,0
98,2015-10-02,1,2015-10-02,0,,0,"3,793",2015-10-12,1,1,2015-10-12,10,1
42,2015-09-25,0,2015-09-25,4,2015-11-02,1,"3,793",2015-11-02,1,0,,,0
19,2015-10-07,1,2015-10-07,0,,0,"3,793",2015-11-04,1,4,2015-11-04,28,1
42,2015-09-30,0,2015-09-30,4,2015-11-06,1,"3,793",2015-11-06,1,0,,,0
91,2015-10-06,1,2015-10-06,0,,0,"3,793",2015-10-06,1,1,2015-10-06,0,1
71,2015-10-10,1,2015-10-10,1,2015-11-03,1,"3,793",2015-11-03,1,0,,,0
81,2015-06-28,0,2015-06-28,18,2015-11-05,1,"3,793",2015-11-05,1,0,,,0
99,2015-10-03,1,2015-10-03,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
87,2015-10-04,1,2015-10-04,0,,0,"3,793",2015-10-07,1,2,2015-10-07,3,1
85,2015-10-15,1,2015-10-15,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
11,2015-10-01,0,2015-10-01,0,2015-10-08,1,"3,793",2015-10-08,1,0,2015-10-09,8,1
11,2015-10-01,1,2015-10-01,5,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
85,2015-10-06,1,2015-10-06,0,2015-10-06,1,"3,793",2015-10-14,1,4,2015-10-14,8,1
21,2015-10-07,0,2015-10-07,4,2015-11-04,1,"3,793",2015-11-04,2,0,,,0
49,2015-08-06,0,2015-08-06,13,2015-11-05,1,"3,793",2015-11-05,1,0,,,0
87,2015-09-25,1,2015-09-25,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
24,2015-10-09,1,2015-10-09,0,,0,"3,793",2015-10-09,1,1,2015-10-09,0,1
37,2015-10-01,1,2015-10-01,0,,0,"3,793",2015-11-06,1,4,,,0
47,2015-10-10,0,2015-10-10,0,2015-10-10,1,"3,793",2015-10-10,1,1,2015-10-10,0,1
37,2015-10-01,1,2015-10-01,0,,0,"3,793",2015-11-06,1,4,,,0
21,2015-10-06,0,2015-10-06,0,2015-10-16,1,"3,793",2015-10-16,1,0,2015-10-17,11,1
37,2015-10-01,1,2015-10-01,0,,0,"3,793",2015-11-06,1,4,,,0
79,2015-10-09,0,2015-10-09,0,2015-10-16,1,"3,793",2015-10-16,2,0,2015-10-17,8,1
21,2015-10-05,0,2015-10-05,0,2015-11-02,1,"3,793",2015-11-02,2,0,2015-11-06,32,1
42,2015-10-13,1,2015-10-13,0,,0,"3,793",2015-10-13,1,1,2015-10-13,0,1
47,2015-10-13,1,2015-10-13,0,,0,"3,793",2015-11-06,1,4,2015-11-06,24,1
41,2015-08-05,1,2015-08-05,0,2015-08-07,1,"3,793",2015-10-07,1,1,2015-10-07,63,1
11,2015-09-30,1,2015-09-30,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-10-07,0,2015-10-07,0,2015-10-07,1,"3,793",2015-10-07,1,1,2015-10-07,0,1
87,2015-10-15,1,2015-10-15,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-10-10,1,2015-10-10,0,,0,"3,793",2015-10-10,1,1,2015-10-10,0,1
91,2015-10-07,1,2015-10-07,0,,0,"3,793",2015-11-07,1,1,,,0
21,2015-09-26,0,2015-09-26,0,2015-10-10,1,"3,793",2015-10-10,2,0,2015-10-14,18,1
88,2015-10-12,1,2015-10-12,0,,0,"3,793",2015-11-07,1,1,,,0
87,2015-09-29,1,2015-09-29,0,,0,"3,793",2015-10-07,1,2,2015-10-07,8,1
21,2015-10-06,1,2015-10-06,0,,0,"3,793",2015-11-07,1,1,,,0
87,2015-09-29,1,2015-10-04,0,,0,"3,793",2015-10-07,1,2,2015-10-07,3,1
38,2015-09-30,1,2015-09-30,0,,0,"3,793",2015-11-07,1,1,,,0
71,2015-09-25,1,2015-09-25,0,2015-10-12,1,"3,793",2015-10-12,1,0,2015-10-12,17,1
11,2015-09-27,1,2015-09-27,0,,0,"3,793",2015-11-07,1,1,,,0
48,2015-09-30,1,2015-09-30,0,2015-10-11,1,"3,793",2015-10-11,1,0,2015-10-12,12,1
81,2015-10-02,1,2015-10-02,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-10-14,1,2015-10-14,0,,0,"3,793",2015-10-14,1,1,2015-10-14,0,1
47,2015-10-03,1,2015-10-03,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-10-09,1,2015-10-09,0,,0,"3,793",2015-10-09,1,1,2015-10-09,0,1
91,2015-10-15,0,2015-10-15,2,2015-10-29,1,"3,793",2015-11-07,1,1,,,0
42,2015-10-08,1,2015-10-08,0,,0,"3,793",2015-10-08,1,1,2015-10-08,0,1
33,2015-10-09,1,2015-10-09,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-10-14,0,2015-10-14,0,2015-10-14,1,"3,793",2015-10-14,1,1,2015-10-14,0,1
31,2015-09-28,1,2015-09-28,0,,0,"3,793",2015-11-07,1,1,,,0
48,2015-10-05,1,2015-10-05,0,,0,"3,793",2015-10-05,1,1,2015-10-05,0,1
81,2015-09-27,1,2015-09-27,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-06-30,1,2015-06-30,0,2015-08-16,1,"3,793",2015-10-15,1,4,2015-10-16,108,1
75,2015-10-10,1,2015-10-10,0,,0,"3,793",2015-11-07,1,1,,,0
81,2015-10-03,1,2015-10-03,0,2015-10-05,1,"3,793",2015-10-05,1,0,2015-10-05,2,1
55,2015-10-08,1,2015-10-08,0,,0,"3,793",2015-11-07,1,1,,,0
71,2015-10-05,1,2015-10-05,0,,0,"3,793",2015-10-12,1,2,2015-10-12,7,1
89,2015-10-03,1,2015-10-03,1,2015-10-08,1,"3,793",2015-11-07,1,1,,,0
49,2015-10-12,1,2015-10-12,0,,0,"3,793",2015-10-12,1,1,2015-10-12,0,1
48,2014-09-10,1,2014-09-10,169,2015-10-05,1,"3,795",2015-11-07,1,1,,,0
99,2015-10-06,0,2015-10-06,0,2015-10-06,1,"3,793",2015-10-06,1,1,2015-10-07,1,1
86,2015-10-04,1,2015-10-04,0,,0,"3,793",2015-11-07,1,1,,,0
51,2015-10-09,1,2015-10-09,0,,0,"3,793",2015-10-09,1,1,2015-10-09,0,1
75,2015-09-28,1,2015-09-28,0,,0,"3,793",2015-11-07,1,1,,,0
21,2015-10-08,1,2015-10-08,0,,0,"3,793",2015-10-08,1,1,2015-10-08,0,1
11,2015-10-12,1,2015-10-12,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-10-03,1,2015-10-03,0,,0,"3,793",2015-11-07,1,1,,,0
42,2015-09-27,1,2015-09-27,1,2015-09-29,1,"3,793",2015-11-07,1,1,,,0
42,2015-10-08,1,2015-10-08,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-10-01,1,2015-10-01,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-10-06,1,2015-10-06,0,,0,"3,793",2015-11-07,1,1,,,0
19,2015-10-10,1,2015-10-10,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-10-05,1,2015-10-05,0,,0,"3,793",2015-11-07,1,1,,,0
74,2015-10-05,1,2015-10-05,0,,0,"3,793",2015-11-07,1,1,,,0
86,2015-10-03,1,2015-10-03,0,,0,"3,793",2015-11-07,1,1,,,0
21,2015-10-06,1,2015-10-06,3,2015-10-28,1,"3,793",2015-11-07,1,1,,,0
11,2015-10-10,1,2015-10-10,0,,0,"3,793",2015-11-07,1,1,,,0
88,2015-10-07,1,2015-10-07,1,2015-11-07,1,"3,793",2015-11-07,1,0,,,0
61,2015-10-10,1,2015-10-10,0,,0,"3,793",2015-11-07,1,1,,,0
